date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:48	606350/606350	---M--	200	added ('OK')	image/jpeg	etag:%229408e-55dad9b682f58%22	https://www.rnsit.ac.in/images/mech/26.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/26.jpg	(from https://www.rnsit.ac.in/mech.html)
11:39:49	453676/453676	---M--	200	added ('OK')	image/jpeg	etag:%226ec2c-55dad9b66f6d8%22	https://www.rnsit.ac.in/images/mech/27.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/27.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:06	504424/504424	---M--	200	added ('OK')	image/jpeg	etag:%227b268-55dad9b6d4808%22	https://www.rnsit.ac.in/images/mech/29.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/29.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:10	538702/538702	---M--	200	added ('OK')	image/jpeg	etag:%228384e-55dad9b6e5590%22	https://www.rnsit.ac.in/images/mech/28.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/28.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:14	944761/944761	---M--	200	added ('OK')	image/jpeg	etag:%22e6a79-55dad9b7640e8%22	https://www.rnsit.ac.in/images/mech/30.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/30.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:16	493817/493817	---M--	200	added ('OK')	image/jpeg	etag:%22788f9-55dad9b734730%22	https://www.rnsit.ac.in/images/mech/31.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/31.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:20	497196/497196	---M--	200	added ('OK')	image/jpeg	etag:%227962c-55dad9b725500%22	https://www.rnsit.ac.in/images/mech/32.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/32.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:23	586013/586013	---M--	200	added ('OK')	image/jpeg	etag:%228f11d-55dad9b767798%22	https://www.rnsit.ac.in/images/mech/33.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/33.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:27	556464/556464	---M--	200	added ('OK')	image/jpeg	etag:%2287db0-55ef48171a23c%22	https://www.rnsit.ac.in/images/civ/1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/1.jpg	(from https://www.rnsit.ac.in/civil.html)
11:40:35	4138804/4138804	---M--	200	added ('OK')	image/jpeg	etag:%223f2734-57ccd1dbd8299%22	https://www.rnsit.ac.in/images/mech/manjunathgv.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/manjunathgv.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:35	13170340/13170340	---M--	200	added ('OK')	image/jpeg	etag:%22c8f6a4-57154d9fdd59b%22	https://www.rnsit.ac.in/images/mech/mutturaj.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mech/mutturaj.jpg	(from https://www.rnsit.ac.in/mech.html)
11:40:40	122865/122865	---M--	200	added ('OK')	application/pdf	etag:%221dff1-5a8a886050000%22	https://www.rnsit.ac.in/images/civ/pospeos.pdf	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/pospeos.pdf	(from https://www.rnsit.ac.in/civil.html)
11:40:46	2621605/2621605	---M--	200	added ('OK')	image/jpeg	etag:%222800a5-55ef4818f1164%22	https://www.rnsit.ac.in/images/civ/lab1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/lab1.jpg	(from https://www.rnsit.ac.in/civil.html)
11:40:47	627781/627781	---M--	200	added ('OK')	application/pdf	etag:%2299445-5a8a821d2f9c0%22	https://www.rnsit.ac.in/images/civ/UNNATHI_2018.pdf	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/UNNATHI_2018.pdf	(from https://www.rnsit.ac.in/civil.html)
11:40:51	2487339/2487339	---M--	200	added ('OK')	image/jpeg	etag:%2225f42b-55ef4819406ec%22	https://www.rnsit.ac.in/images/civ/lab2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/lab2.jpg	(from https://www.rnsit.ac.in/civil.html)
11:40:51	355591/355591	---M--	200	added ('OK')	image/jpeg	etag:%2256d07-5a8a825573e80%22	https://www.rnsit.ac.in/images/civ/UNNATHI_2019.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/UNNATHI_2019.jpg	(from https://www.rnsit.ac.in/civil.html)
11:40:55	609547/609547	---M--	200	added ('OK')	application/pdf	etag:%2294d0b-5a8a8754547c0%22	https://www.rnsit.ac.in/images/civ/Publicationdetails.pdf	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Publicationdetails.pdf	(from https://www.rnsit.ac.in/civil.html)
11:40:55	2633802/2633802	---M--	200	added ('OK')	image/jpeg	etag:%2228304a-55ef48192610c%22	https://www.rnsit.ac.in/images/civ/lab3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/lab3.jpg	(from https://www.rnsit.ac.in/civil.html)
11:40:59	473878/473878	---M--	200	added ('OK')	image/jpeg	etag:%2273b16-55ef481717744%22	https://www.rnsit.ac.in/images/civ/3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/3.jpg	(from https://www.rnsit.ac.in/civil.html)
11:40:59	527566/527566	---M--	200	added ('OK')	image/jpeg	etag:%2280cce-55ef4816ffc5c%22	https://www.rnsit.ac.in/images/civ/2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/2.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:03	595635/595635	---M--	200	added ('OK')	image/jpeg	etag:%22916b3-55ef48173116c%22	https://www.rnsit.ac.in/images/civ/4.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/4.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:06	538614/538614	---M--	200	added ('OK')	image/jpeg	etag:%22837f6-55ef4817c5c54%22	https://www.rnsit.ac.in/images/civ/8.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/8.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:08	46196/46196	---M--	200	added ('OK')	image/jpeg	etag:%22b474-59ae5439b6900%22	https://www.rnsit.ac.in/images/civ/civmahadev.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/civmahadev.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:08	827128/827128	---M--	200	added ('OK')	image/jpeg	etag:%22c9ef8-5a8a9bd55a7c0%22	https://www.rnsit.ac.in/images/civ/Dharmesh1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Dharmesh1.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:12	145420/145420	---M--	200	added ('OK')	image/jpeg	etag:%222380c-582b1e6052d04%22	https://www.rnsit.ac.in/images/civ/MeghanGowda.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/MeghanGowda.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:14	17638/17638	---M--	200	added ('OK')	image/jpeg	etag:%2244e6-582793e819f25%22	https://www.rnsit.ac.in/images/civ/maheenrg.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/maheenrg.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:14	444502/444502	---M--	200	added ('OK')	image/jpeg	etag:%226c856-5a8a97d056c00%22	https://www.rnsit.ac.in/images/civ/Amulyathm.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Amulyathm.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:15	20515/20515	---M--	200	added ('OK')	image/jpeg	etag:%225023-58f0bdfd0b6c9%22	https://www.rnsit.ac.in/images/civ/ravikumarr.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/ravikumarr.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:15	8329366/8329366	---M--	200	added ('OK')	image/jpeg	etag:%227f1896-5797ea1721729%22	https://www.rnsit.ac.in/images/civ/Arjun.JPG	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Arjun.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:19	127472/127472	---M--	200	added ('OK')	image/jpeg	etag:%221f1f0-5a8a97d056c00%22	https://www.rnsit.ac.in/images/civ/chandrashekarciv.jpeg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/chandrashekarciv.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:20	7808613/7808613	---M--	200	added ('OK')	image/jpeg	etag:%22772665-5797ea3c8e4f8%22	https://www.rnsit.ac.in/images/civ/Madhusudhana.JPG	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Madhusudhana.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:23	58758/58758	---M--	200	added ('OK')	image/jpeg	etag:%22e586-5a8a97d056c00%22	https://www.rnsit.ac.in/images/civ/Meghraj1.jpeg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Meghraj1.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:23	1306181/1306181	---M--	200	added ('OK')	image/jpeg	etag:%2213ee45-58f0bdfad92e3%22	https://www.rnsit.ac.in/images/civ/SachinRK.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/SachinRK.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:24	3016/3016	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jul%202020%2006:11:24%20GMT	https://www.rnsit.ac.in/images/civ/Amulya.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Amulya.1d2.delayed	(from https://www.rnsit.ac.in/civil.html)
11:41:24	3016/3016	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jul%202020%2006:11:24%20GMT	https://www.rnsit.ac.in/images/civ/Meghraj1.JPG	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Meghraj1-2.JPG	(from https://www.rnsit.ac.in/civil.html)
11:41:25	46316/46316	---M--	200	added ('OK')	image/jpeg	etag:%22b4ec-578f595f8112c%22	https://www.rnsit.ac.in/images/mca/mca1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/mca1.jpg	(from https://www.rnsit.ac.in/mca.html)
11:41:45	2572794/2572794	---M--	200	added ('OK')	image/jpeg	etag:%222741fa-55dad999deaf0%22	https://www.rnsit.ac.in/images/mca/lab/1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/lab/1.jpg	(from https://www.rnsit.ac.in/mca.html)
11:41:46	2830152/2830152	---M--	200	added ('OK')	image/jpeg	etag:%222b2f48-55dad999c8390%22	https://www.rnsit.ac.in/images/mca/lab/2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/lab/2.jpg	(from https://www.rnsit.ac.in/mca.html)
11:41:46	7343636/7343636	---M--	200	added ('OK')	image/jpeg	etag:%22700e14-5797de346c4bd%22	https://www.rnsit.ac.in/images/civ/RameshN.JPG	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/RameshN.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:49	53754/53754	---M--	200	added ('OK')	application/pdf	etag:%22d1fa-581aeb33cdaa9%22	https://www.rnsit.ac.in/images/mca/mcapeopso.pdf	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/mcapeopso.pdf	(from https://www.rnsit.ac.in/mca.html)
11:41:55	620166/620166	---M--	200	added ('OK')	image/jpeg	etag:%2297686-55ef494f08e04%22	https://www.rnsit.ac.in/images/mca/2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/2.jpg	(from https://www.rnsit.ac.in/mca.html)
11:41:55	493339/493339	---M--	200	added ('OK')	image/jpeg	etag:%227871b-55ef494f7cd7c%22	https://www.rnsit.ac.in/images/mca/4.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/4.jpg	(from https://www.rnsit.ac.in/mca.html)
11:41:56	7538631/7538631	---M--	200	added ('OK')	image/jpeg	etag:%227307c7-5797e9c72412f%22	https://www.rnsit.ac.in/images/civ/Girish.JPG	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/civ/Girish.jpg	(from https://www.rnsit.ac.in/civil.html)
11:41:58	2848671/2848671	---M--	200	added ('OK')	image/jpeg	etag:%222b779f-55dad99a44bc0%22	https://www.rnsit.ac.in/images/mca/lab/3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/lab/3.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:02	419612/419612	---M--	200	added ('OK')	image/jpeg	etag:%226671c-55ef494f8330c%22	https://www.rnsit.ac.in/images/mca/5.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/5.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:03	521586/521586	---M--	200	added ('OK')	image/jpeg	etag:%227f572-55ef494fc22dc%22	https://www.rnsit.ac.in/images/mca/6.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/6.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:04	532782/532782	---M--	200	added ('OK')	image/jpeg	etag:%228212e-55ef494f9f05c%22	https://www.rnsit.ac.in/images/mca/7.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/7.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:05	414481/414481	---M--	200	added ('OK')	image/jpeg	etag:%2265311-55ef494fe8c0c%22	https://www.rnsit.ac.in/images/mca/8.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/8.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:05	21729/21729	---M--	200	added ('OK')	image/jpeg	etag:%2254e1-5a8a4686362c0%22	https://www.rnsit.ac.in/images/mca/nandangp.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/nandangp.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:09	505126/505126	---M--	200	added ('OK')	image/jpeg	etag:%227b526-55ef4950181dc%22	https://www.rnsit.ac.in/images/mca/9.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/9.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:11	571212/571212	---M--	200	added ('OK')	image/jpeg	etag:%228b74c-55ef494e3bcc4%22	https://www.rnsit.ac.in/images/mca/10.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/10.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:14	474464/474464	---M--	200	added ('OK')	image/jpeg	etag:%2273d60-55ef494e318b4%22	https://www.rnsit.ac.in/images/mca/13.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/13.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:15	596353/596353	---M--	200	added ('OK')	image/jpeg	etag:%2291981-55ef494e57244%22	https://www.rnsit.ac.in/images/mca/14.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/14.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:16	506514/506514	---M--	200	added ('OK')	image/jpeg	etag:%227ba92-55ef494e5c44c%22	https://www.rnsit.ac.in/images/mca/15.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/15.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:18	481896/481896	---M--	200	added ('OK')	image/jpeg	etag:%2275a68-55ef494ee3c44%22	https://www.rnsit.ac.in/images/mca/16.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/16.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:21	586762/586762	---M--	200	added ('OK')	image/jpeg	etag:%228f40a-55ef494f1265c%22	https://www.rnsit.ac.in/images/mca/18.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/18.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:22	459877/459877	---M--	200	added ('OK')	image/jpeg	etag:%2270465-55ef494ef4db4%22	https://www.rnsit.ac.in/images/mca/19.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/19.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:22	391247/391247	---M--	200	added ('OK')	image/jpeg	etag:%225f84f-55ef494f1ce54%22	https://www.rnsit.ac.in/images/mca/20.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/20.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:24	434149/434149	---M--	200	added ('OK')	image/jpeg	etag:%2269fe5-55ef494f81b9c%22	https://www.rnsit.ac.in/images/mca/21.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/21.jpg	(from https://www.rnsit.ac.in/mca.html)
11:42:25	121354/121354	---M--	200	added ('OK')	image/jpeg	etag:%221da0a-55dad9e33de30%22	https://www.rnsit.ac.in/images/phy/1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/1.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:26	119228/119228	---M--	200	added ('OK')	image/jpeg	etag:%221d1bc-55dad9e32bd20%22	https://www.rnsit.ac.in/images/phy/2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/2.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:27	126579/126579	---M--	200	added ('OK')	image/jpeg	etag:%221ee73-55dad9e33a780%22	https://www.rnsit.ac.in/images/phy/3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/3.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:28	117772/117772	---M--	200	added ('OK')	image/jpeg	etag:%221cc0c-55dad9e3370d0%22	https://www.rnsit.ac.in/images/phy/4.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/4.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:29	113534/113534	---M--	200	added ('OK')	image/jpeg	etag:%221bb7e-55dad9e3349c0%22	https://www.rnsit.ac.in/images/phy/5.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/5.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:30	117613/117613	---M--	200	added ('OK')	image/jpeg	etag:%221cb6d-56d7a71ac5b80%22	https://www.rnsit.ac.in/images/phy/9.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/9.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:32	118768/118768	---M--	200	added ('OK')	image/jpeg	etag:%221cff0-55dad9e361880%22	https://www.rnsit.ac.in/images/phy/7.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/7.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:33	114149/114149	---M--	200	added ('OK')	image/jpeg	etag:%221bde5-55dad9e36f340%22	https://www.rnsit.ac.in/images/phy/8.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/8.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:38	1072566/1072566	---M--	200	added ('OK')	image/jpeg	etag:%22105db6-58f08000cdae9%22	https://www.rnsit.ac.in/images/phy/vidyalakshmiv.jpeg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/vidyalakshmiv.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:41	975676/975676	---M--	200	added ('OK')	image/jpeg	etag:%22ee33c-5a8aa9ce95f80%22	https://www.rnsit.ac.in/images/phy/vishwas.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/phy/vishwas.jpg	(from https://www.rnsit.ac.in/physics.html)
11:42:42	1477381/1477381	---M--	200	added ('OK')	image/jpeg	etag:%22168b05-55ef4801b228c%22	https://www.rnsit.ac.in/images/chem/car1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/car1.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:46	104875/104875	---M--	200	added ('OK')	image/jpeg	etag:%22199ab-55ef480097b04%22	https://www.rnsit.ac.in/images/chem/1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/1.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:48	2243672/2243672	---M--	200	added ('OK')	image/jpeg	etag:%22223c58-55ef48024bf7c%22	https://www.rnsit.ac.in/images/chem/car2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/car2.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:48	1443105/1443105	---M--	200	added ('OK')	image/jpeg	etag:%22160521-55ef480182104%22	https://www.rnsit.ac.in/images/chem/car3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/car3.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:49	106915/106915	---M--	200	added ('OK')	image/jpeg	etag:%221a1a3-55ef48002faf4%22	https://www.rnsit.ac.in/images/chem/2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/2.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:51	1780286/1780286	---M--	200	added ('OK')	image/jpeg	etag:%221b2a3e-55ef4801ae024%22	https://www.rnsit.ac.in/images/chem/car4.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/car4.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:51	117465/117465	---M--	200	added ('OK')	image/jpeg	etag:%221cad9-55ef480034cfc%22	https://www.rnsit.ac.in/images/chem/3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/3.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:53	130424/130424	---M--	200	added ('OK')	image/jpeg	etag:%221fd78-55ef4800354cc%22	https://www.rnsit.ac.in/images/chem/4.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/4.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:53	22354/22354	---M--	200	added ('OK')	image/jpeg	etag:%225752-5a8b8ea2fc000%22	https://www.rnsit.ac.in/images/chem/tswamy.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/tswamy.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:54	20353/20353	---M--	200	added ('OK')	image/jpeg	etag:%224f81-5952721082b80%22	https://www.rnsit.ac.in/images/chem/supriyaprabhum.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/supriyaprabhum.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:54	143632/143632	---M--	200	added ('OK')	image/jpeg	etag:%2223110-55ef48008d6f4%22	https://www.rnsit.ac.in/images/chem/5.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/5.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:56	136899/136899	---M--	200	added ('OK')	image/jpeg	etag:%22216c3-55ef48003c9fc%22	https://www.rnsit.ac.in/images/chem/6.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/6.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:56	111700/111700	---M--	200	added ('OK')	image/jpeg	etag:%221b454-55ef480050e34%22	https://www.rnsit.ac.in/images/chem/7.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/7.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:57	136170/136170	---M--	200	added ('OK')	image/jpeg	etag:%22213ea-55ef480056bf4%22	https://www.rnsit.ac.in/images/chem/8.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/8.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:42:58	119915/119915	---M--	200	added ('OK')	image/jpeg	etag:%221d46b-55ef480059304%22	https://www.rnsit.ac.in/images/chem/9.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/chem/9.jpg	(from https://www.rnsit.ac.in/chemistry.html)
11:43:03	518446/518446	---M--	200	added ('OK')	image/jpeg	etag:%227e92e-55ef492c24424%22	https://www.rnsit.ac.in/images/math/3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/3.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:04	468804/468804	---M--	200	added ('OK')	image/jpeg	etag:%2272744-55ef492c47a8c%22	https://www.rnsit.ac.in/images/math/6.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/6.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:05	479879/479879	---M--	200	added ('OK')	image/jpeg	etag:%2275287-55ef494f81f84%22	https://www.rnsit.ac.in/images/mca/3.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/mca/3.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:06	582450/582450	---M--	200	added ('OK')	image/jpeg	etag:%228e332-55ef492c8ef2c%22	https://www.rnsit.ac.in/images/math/5.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/5.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:11	563606/563606	---M--	200	added ('OK')	image/jpeg	etag:%2289996-55ef492cd736c%22	https://www.rnsit.ac.in/images/math/8.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/8.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:12	544099/544099	---M--	200	added ('OK')	image/jpeg	etag:%2284d63-55ef492c5360c%22	https://www.rnsit.ac.in/images/math/1.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/1.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:12	605665/605665	---M--	200	added ('OK')	image/jpeg	etag:%2293de1-55ef492c26364%22	https://www.rnsit.ac.in/images/math/2.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/2.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:13	519889/519889	---M--	200	added ('OK')	image/jpeg	etag:%227eed1-55ef492c4a584%22	https://www.rnsit.ac.in/images/math/4.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/4.jpg	(from https://www.rnsit.ac.in/mathematics.html)
11:43:16	878/878	---M--	200	added ('OK')	text/css	etag:%2236e-56ffc59ae3c90%22	https://www.rnsit.ac.in/css/alumni.css	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/css/alumni.css	(from https://www.rnsit.ac.in/alumni.html)
11:43:16	3016/3016	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jul%202020%2006:13:16%20GMT	https://www.rnsit.ac.in/js/mainpage.js	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/js/mainpage.js	(from https://www.rnsit.ac.in/alumni.html)
11:43:16	150027/150027	---M--	200	added ('OK')	image/jpeg	etag:%2224a0b-58edf89fd708c%22	https://www.rnsit.ac.in/images/math/parvathim.jpg	D:/My%20Web%20Sites/rnsit/www.rnsit.ac.in/images/math/parvathim.jpg	(from https://www.rnsit.ac.in/mathematics.html)
